transaction_id,is_fraud,is_spike_injected,injected_spike_event_id,benign_event_id,is_within_spike_window,active_spike_event_id,fraud_scenario_family,false_positive_cost_if_blocked_inr,fraud_loss_if_missed_inr
T000627,0,0,,,0,,,232.41,0.0
T000628,0,0,,,0,,,186.14,0.0
T000629,0,0,,,0,,,217.25,0.0
T000630,0,0,,,0,,,131.28,0.0
T000631,0,0,,,0,,,168.73,0.0
T000632,0,0,,,0,,,270.15,0.0
T000633,0,0,,,0,,,350.56,0.0
T000634,0,0,,,0,,,187.88,0.0
T000635,0,0,,,0,,,173.56,0.0
T000636,0,0,,,0,,,313.52,0.0
T000637,0,0,,,0,,,224.9,0.0
T000638,0,0,,,0,,,205.54,0.0
T000639,0,0,,,0,,,154.52,0.0
T000640,0,0,,,0,,,79.57,0.0
T000641,0,0,,,0,,,250.53,0.0
T000642,0,0,,,0,,,257.65,0.0
T000643,0,0,,,0,,,156.61,0.0
T000644,0,0,,,0,,,356.43,0.0
T000645,0,0,,,0,,,254.36,0.0
T000646,0,0,,,0,,,363.48,0.0
T000647,0,0,,,0,,,209.99,0.0
T000648,0,0,,,0,,,164.82,0.0
T000649,0,0,,,0,,,281.85,0.0
T000650,0,0,,,0,,,178.49,0.0
T000651,0,0,,,0,,,255.72,0.0
T000652,0,0,,,0,,,355.82,0.0
T000653,0,0,,,0,,,311.65,0.0
T000654,0,0,,,0,,,223.08,0.0
T000655,0,0,,,0,,,190.15,0.0
T000656,0,0,,,0,,,456.05,0.0
T000657,0,0,,,0,,,203.1,0.0
T000658,0,0,,,0,,,219.65,0.0
T000659,0,0,,,0,,,203.58,0.0
T000660,0,0,,,0,,,250.54,0.0
T000661,0,0,,,0,,,208.14,0.0
T000662,0,0,,,0,,,201.14,0.0
T000663,0,0,,,0,,,219.6,0.0
T000664,0,0,,,0,,,218.22,0.0
T000665,0,0,,,0,,,262.82,0.0
T000666,0,0,,,0,,,169.52,0.0
T000667,0,0,,,0,,,205.79,0.0
T000668,0,0,,,0,,,240.27,0.0
T000669,0,0,,,0,,,218.51,0.0
T000670,0,0,,,0,,,155.8,0.0
T000671,0,0,,,0,,,168.4,0.0
T000672,0,0,,,0,,,303.42,0.0
T000673,0,0,,,0,,,180.57,0.0
T000674,0,0,,,0,,,620.83,0.0
T000675,0,0,,,0,,,132.48,0.0
T000676,0,0,,,0,,,281.51,0.0
T000677,0,0,,,0,,,184.37,0.0
T000678,0,0,,,0,,,415.64,0.0
T000679,0,0,,,0,,,129.4,0.0
T000680,0,0,,,0,,,163.95,0.0
T000681,0,0,,,0,,,365.99,0.0
T000682,0,0,,,0,,,386.29,0.0
T000683,0,0,,,0,,,150.41,0.0
T000684,0,0,,,0,,,230.84,0.0
T000685,0,0,,,0,,,582.07,0.0
T000686,0,0,,,0,,,177.41,0.0
T000687,0,0,,,0,,,213.5,0.0
T000688,0,0,,,0,,,250.73,0.0
T000689,0,0,,,0,,,174.29,0.0
T000690,0,0,,,0,,,477.93,0.0
T000691,0,0,,,0,,,289.8,0.0
T000692,0,0,,,0,,,81.52,0.0
T000693,0,0,,,0,,,193.53,0.0
T000694,0,0,,,0,,,190.64,0.0
T000695,0,0,,,0,,,177.24,0.0
T000696,0,0,,,0,,,235.88,0.0
T000697,0,0,,,0,,,158.16,0.0
T000698,0,0,,,0,,,158.12,0.0
T000699,0,0,,,0,,,344.09,0.0
T000700,0,0,,,0,,,412.98,0.0
T000701,0,0,,,0,,,348.31,0.0
T000702,0,0,,,0,,,155.71,0.0
T000703,0,0,,,0,,,208.32,0.0
T000704,0,0,,,0,,,298.85,0.0
T000705,0,0,,,0,,,176.13,0.0
T000706,0,0,,,0,,,132.83,0.0
T000707,0,0,,,0,,,208.39,0.0
T000708,0,0,,,0,,,244.2,0.0
T000709,0,0,,,0,,,238.99,0.0
T000710,0,0,,,0,,,218.96,0.0
T000711,0,0,,,0,,,168.23,0.0
T000712,0,0,,,0,,,399.29,0.0
T000713,0,0,,,0,,,232.31,0.0
T000714,0,0,,,0,,,217.91,0.0
T000715,0,0,,,0,,,257.98,0.0
T000716,0,0,,,0,,,171.54,0.0
T000717,0,0,,,0,,,325.56,0.0
T000718,0,0,,,0,,,134.47,0.0
T000719,0,0,,,0,,,228.07,0.0
T000720,0,0,,,0,,,172.06,0.0
T000721,0,0,,,0,,,142.77,0.0
T000722,0,0,,,0,,,163.45,0.0
T000723,0,0,,,0,,,169.39,0.0
T000724,0,0,,,0,,,134.32,0.0
T000725,0,0,,,0,,,374.61,0.0
T000726,0,0,,,0,,,111.39,0.0
T000727,0,0,,,0,,,506.63,0.0
T000728,0,0,,,0,,,616.23,0.0
T000729,0,0,,,0,,,234.55,0.0
T000730,0,0,,,0,,,329.77,0.0
T000731,0,0,,,0,,,173.22,0.0
T000732,0,0,,,0,,,206.8,0.0
T000733,0,0,,,0,,,242.15,0.0
T000734,0,0,,,0,,,179.94,0.0
T000735,0,0,,,0,,,167.09,0.0
T000736,0,0,,,0,,,119.0,0.0
T000737,0,0,,,0,,,258.96,0.0
T000738,0,0,,,0,,,1659.03,0.0
T000739,0,0,,,0,,,311.83,0.0
T000740,0,0,,,0,,,312.31,0.0
T000741,0,0,,,0,,,329.32,0.0
T000742,0,0,,,0,,,287.64,0.0
T000743,0,0,,,0,,,221.15,0.0
T000744,0,0,,,0,,,163.24,0.0
T000745,0,0,,,0,,,221.53,0.0
T000746,0,0,,,0,,,180.95,0.0
T000747,0,0,,,0,,,339.66,0.0
T000748,1,0,,,0,,,0.0,2142.02
T000749,0,0,,,0,,,187.01,0.0
T000750,0,0,,,0,,,486.91,0.0
T000751,0,0,,,0,,,523.5,0.0
T000752,0,0,,,0,,,259.08,0.0
T000753,0,0,,,0,,,203.04,0.0
T000754,0,0,,,0,,,199.2,0.0
T000755,0,0,,,0,,,267.45,0.0
T000756,1,0,,,0,,,0.0,1006.39
T000757,0,0,,,0,,,445.67,0.0
T000758,0,0,,,0,,,91.22,0.0
T000759,0,0,,,0,,,214.92,0.0
T000760,0,0,,,0,,,188.63,0.0
T000761,0,0,,,0,,,187.45,0.0
T000762,0,0,,,0,,,153.89,0.0
T000763,0,0,,,0,,,381.32,0.0
T000764,0,0,,,0,,,348.92,0.0
T000765,0,0,,,0,,,159.47,0.0
T000766,0,0,,,0,,,144.42,0.0
T000767,0,0,,,0,,,452.72,0.0
T000768,0,0,,,0,,,625.77,0.0
T000769,1,0,,,0,,,0.0,17865.15
T000770,0,0,,,0,,,161.45,0.0
T000771,0,0,,,0,,,206.67,0.0
T000772,0,0,,,0,,,197.47,0.0
T000773,0,0,,,0,,,650.17,0.0
T000774,0,0,,,0,,,676.37,0.0
T000775,0,0,,,0,,,276.16,0.0
T000776,0,0,,,0,,,186.7,0.0
T000777,0,0,,,0,,,340.24,0.0
T000778,0,0,,,0,,,182.94,0.0
T000779,0,0,,,0,,,415.3,0.0
T000780,0,0,,,0,,,177.74,0.0
T000781,0,0,,,0,,,184.19,0.0
T000782,0,0,,,0,,,270.03,0.0
T000783,0,0,,,0,,,207.88,0.0
T000784,0,0,,,0,,,402.85,0.0
T000785,0,0,,,0,,,193.13,0.0
T000786,0,0,,,0,,,540.19,0.0
T000787,0,0,,,0,,,91.8,0.0
T000788,0,0,,,0,,,176.01,0.0
T000789,0,0,,,0,,,168.96,0.0
T000790,0,0,,,0,,,181.88,0.0
T000791,0,0,,,0,,,210.28,0.0
T000792,0,0,,,0,,,241.4,0.0
T000793,0,0,,,0,,,232.56,0.0
T000794,0,0,,,0,,,98.97,0.0
T000795,0,0,,,0,,,290.94,0.0
T000796,0,0,,,0,,,261.69,0.0
T000797,0,0,,,0,,,169.02,0.0
T000798,0,0,,,0,,,193.93,0.0
T000799,0,0,,,0,,,126.23,0.0
T000800,0,0,,,0,,,277.41,0.0
T000801,0,0,,,0,,,321.13,0.0
T000802,0,0,,,0,,,226.88,0.0
T000803,0,0,,,0,,,145.19,0.0
T000804,0,0,,,0,,,1198.84,0.0
T000805,0,0,,,0,,,138.06,0.0
T000806,0,0,,,0,,,176.27,0.0
T000807,0,0,,,0,,,407.31,0.0
T000808,0,0,,,0,,,161.66,0.0
T000809,0,0,,,0,,,478.99,0.0
T000810,0,0,,,0,,,160.88,0.0
T000811,0,0,,,0,,,232.03,0.0
T000812,0,0,,,0,,,206.77,0.0
T000813,0,0,,,0,,,232.06,0.0
T000814,0,0,,,0,,,185.25,0.0
T000815,0,0,,,0,,,121.7,0.0
T000816,0,0,,,0,,,660.51,0.0
T000817,0,0,,,0,,,164.1,0.0
T000818,0,0,,,0,,,379.67,0.0
T000819,0,0,,,0,,,155.69,0.0
T000820,0,0,,,0,,,325.69,0.0
T000821,0,0,,,0,,,195.61,0.0
T000822,0,0,,,0,,,220.99,0.0
T000823,0,0,,,0,,,442.46,0.0
T000824,1,0,,,0,,,0.0,1928.62
T000825,0,0,,,0,,,204.97,0.0
T000826,0,0,,,0,,,297.0,0.0
T000827,0,0,,,0,,,310.55,0.0
T000828,0,0,,,0,,,167.65,0.0
T000829,0,0,,,0,,,188.68,0.0
T000830,0,0,,,0,,,185.13,0.0
T000831,0,0,,,0,,,310.92,0.0
T000832,0,0,,,0,,,581.49,0.0
T000833,0,0,,,0,,,178.75,0.0
T000834,0,0,,,0,,,278.11,0.0
T000835,0,0,,,0,,,216.4,0.0
T000836,0,0,,,0,,,213.02,0.0
T000837,0,0,,,0,,,175.59,0.0
T000838,0,0,,,0,,,212.79,0.0
T000839,0,0,,,0,,,257.58,0.0
T000840,0,0,,,0,,,157.82,0.0
T000841,0,0,,,0,,,522.98,0.0
T000842,0,0,,,0,,,129.64,0.0
T000843,0,0,,,0,,,153.61,0.0
T000844,0,0,,,0,,,215.45,0.0
T000845,1,0,,,0,,,0.0,660.7
T000846,0,0,,,0,,,808.87,0.0
T000847,0,0,,,0,,,210.45,0.0
T000848,0,0,,,0,,,240.41,0.0
T000849,0,0,,,0,,,356.02,0.0
T000850,0,0,,,0,,,100.65,0.0
T000851,0,0,,,0,,,386.0,0.0
T000852,0,0,,,0,,,235.45,0.0
T000853,0,0,,,0,,,145.31,0.0
T000854,0,0,,,0,,,495.93,0.0
T000855,0,0,,,0,,,120.77,0.0
T000856,0,0,,,0,,,166.42,0.0
T000857,0,0,,,0,,,316.84,0.0
T000858,0,0,,,0,,,143.95,0.0
T000859,0,0,,,0,,,389.37,0.0
T000860,0,0,,,0,,,457.44,0.0
T000861,0,0,,,0,,,158.04,0.0
T000862,0,0,,,0,,,235.57,0.0
T000863,0,0,,,0,,,257.05,0.0
T000864,0,0,,,0,,,381.63,0.0
T000865,0,0,,,0,,,161.15,0.0
T000866,0,0,,,0,,,317.27,0.0
T000867,0,0,,,0,,,162.68,0.0
T000868,0,0,,,0,,,1056.81,0.0
T000869,0,0,,,0,,,209.39,0.0
T000870,0,0,,,0,,,164.44,0.0
T000871,0,0,,,0,,,187.83,0.0
T000872,0,0,,,0,,,191.79,0.0
T000873,0,0,,,0,,,164.15,0.0
T000874,0,0,,,0,,,223.14,0.0
T000875,0,0,,,0,,,171.83,0.0
T000876,0,0,,,0,,,205.61,0.0
T000877,0,0,,,0,,,283.27,0.0
T000878,0,0,,,0,,,153.11,0.0
T000879,0,0,,,0,,,317.37,0.0
T000880,0,0,,,0,,,189.46,0.0
T000881,0,0,,,0,,,198.88,0.0
T000882,0,0,,,0,,,482.41,0.0
T000883,0,0,,,0,,,236.95,0.0
T000884,0,0,,,0,,,145.15,0.0
T000885,1,0,,,0,,,0.0,1704.72
T000886,0,0,,,0,,,275.45,0.0
T000887,0,0,,,0,,,138.45,0.0
T000888,0,0,,,0,,,291.09,0.0
T000889,0,0,,,0,,,445.38,0.0
T000890,0,0,,,0,,,369.55,0.0
T000891,0,0,,,0,,,213.37,0.0
T000892,0,0,,,0,,,147.74,0.0
T000893,0,0,,,0,,,275.84,0.0
T000894,0,0,,,0,,,989.04,0.0
T000895,0,0,,,0,,,232.56,0.0
T000896,0,0,,,0,,,224.45,0.0
T000897,0,0,,,0,,,163.47,0.0
T000898,0,0,,,0,,,639.38,0.0
T000899,0,0,,,0,,,178.74,0.0
T000900,0,0,,,0,,,122.52,0.0
T000901,0,0,,,0,,,204.93,0.0
T000902,0,0,,,0,,,262.49,0.0
T000903,0,0,,,0,,,181.92,0.0
T000904,0,0,,,0,,,150.32,0.0
T000905,0,0,,,0,,,217.2,0.0
T000906,0,0,,,0,,,188.91,0.0
T000907,0,0,,,0,,,243.05,0.0
T000908,0,0,,,0,,,244.83,0.0
T000909,0,0,,,0,,,156.12,0.0
T000910,0,0,,,0,,,528.1,0.0
T000911,0,0,,,0,,,187.06,0.0
T000912,0,0,,,0,,,161.67,0.0
T000913,0,0,,,0,,,108.62,0.0
T000914,0,0,,,0,,,234.36,0.0
T000915,0,0,,,0,,,247.55,0.0
T000916,0,0,,,0,,,254.18,0.0
T000917,0,0,,,0,,,394.82,0.0
T000918,0,0,,,0,,,142.78,0.0
T000919,0,0,,,0,,,176.0,0.0
T000920,0,0,,,0,,,305.71,0.0
T000921,0,0,,,0,,,198.83,0.0
T000922,0,0,,,0,,,912.78,0.0
T000923,0,0,,,0,,,195.36,0.0
T000924,0,0,,,0,,,488.16,0.0
T000925,0,0,,,0,,,419.93,0.0
T000926,0,0,,,0,,,389.25,0.0
T000927,0,0,,,0,,,207.51,0.0
T000928,0,0,,,0,,,402.51,0.0
T000929,0,0,,,0,,,196.19,0.0
T000930,0,0,,,0,,,243.11,0.0
T000931,0,0,,,0,,,175.18,0.0
T000932,0,0,,,0,,,361.31,0.0
T000933,0,0,,,0,,,264.65,0.0
T000934,0,0,,,0,,,293.56,0.0
T000935,0,0,,,0,,,189.36,0.0
T000936,0,0,,,0,,,264.08,0.0
T000937,0,0,,,0,,,180.87,0.0
T000938,0,0,,,0,,,262.33,0.0
T000939,0,0,,,0,,,211.3,0.0
T000940,0,0,,,0,,,85.53,0.0
T000941,0,0,,,0,,,208.55,0.0
T000942,0,0,,,0,,,579.77,0.0
T000943,0,0,,,0,,,238.16,0.0
T000944,0,0,,,0,,,194.88,0.0
T000945,0,0,,,0,,,128.07,0.0
T000946,0,0,,,0,,,204.71,0.0
T000947,0,0,,,0,,,190.45,0.0
T000948,0,0,,,0,,,428.69,0.0
T000949,0,0,,,0,,,386.87,0.0
T000950,0,0,,,0,,,140.18,0.0
T000951,0,0,,,0,,,400.75,0.0
T000952,0,0,,,0,,,340.16,0.0
T000953,0,0,,,0,,,266.31,0.0
T000954,0,0,,,0,,,376.5,0.0
T000955,0,0,,,0,,,224.5,0.0
T000956,0,0,,,0,,,103.72,0.0
T000957,0,0,,,0,,,173.68,0.0
T000958,0,0,,,0,,,211.53,0.0
T000959,0,0,,,0,,,173.97,0.0
T000960,0,0,,,0,,,172.65,0.0
T000961,0,0,,,0,,,264.4,0.0
T000962,0,0,,,0,,,501.17,0.0
T000963,0,0,,,0,,,119.49,0.0
T000964,0,0,,,0,,,276.97,0.0
T000965,0,0,,,0,,,352.49,0.0
T000966,0,0,,,0,,,478.6,0.0
T000967,0,0,,,0,,,61.29,0.0
T000968,0,0,,,0,,,962.5,0.0
T000969,0,0,,,0,,,957.1,0.0
T000970,0,0,,,0,,,312.3,0.0
T000971,0,0,,,0,,,362.28,0.0
T000972,0,0,,,0,,,261.05,0.0
T000973,1,0,,,0,,,0.0,641.05
T000974,0,0,,,0,,,355.84,0.0
T000975,0,0,,,0,,,168.2,0.0
T000976,0,0,,,0,,,854.45,0.0
T000977,0,0,,,0,,,181.96,0.0
T000978,0,0,,,0,,,178.57,0.0
T000979,0,0,,,0,,,433.75,0.0
T000980,0,0,,,0,,,350.92,0.0
T000981,0,0,,,0,,,247.14,0.0
T000982,0,0,,,0,,,183.92,0.0
T000983,0,0,,,0,,,164.38,0.0
T000984,0,0,,,0,,,299.13,0.0
T000985,0,0,,,0,,,187.85,0.0
T000986,0,0,,,0,,,169.02,0.0
T000987,0,0,,,0,,,185.07,0.0
T000988,0,0,,,0,,,190.2,0.0
T000989,0,0,,,0,,,160.8,0.0
T000990,0,0,,,0,,,364.12,0.0
T000991,0,0,,,0,,,140.77,0.0
T000992,0,0,,,0,,,769.18,0.0
T000993,0,0,,,0,,,453.99,0.0
T000994,0,0,,,0,,,194.78,0.0
T000995,0,0,,,0,,,236.06,0.0
T000996,0,0,,,0,,,363.31,0.0
T000997,0,0,,,0,,,171.95,0.0
T000998,0,0,,,0,,,223.66,0.0
T000999,0,0,,,0,,,301.27,0.0
T001000,0,0,,,0,,,312.67,0.0
T001001,0,0,,,0,,,354.58,0.0
T001002,0,0,,,0,,,162.35,0.0
T001003,0,0,,,0,,,161.93,0.0
T001004,0,0,,,0,,,514.91,0.0
T001005,0,0,,,0,,,353.21,0.0
T001006,0,0,,,0,,,304.63,0.0
T001007,0,0,,,0,,,170.46,0.0
T001008,0,0,,,0,,,143.67,0.0
T001009,0,0,,,0,,,177.99,0.0
T001010,0,0,,,0,,,168.95,0.0
T001011,0,0,,,0,,,174.33,0.0
T001012,0,0,,,0,,,193.45,0.0
T001013,0,0,,,0,,,928.58,0.0
T001014,0,0,,,0,,,306.38,0.0
T001015,0,0,,,0,,,190.02,0.0
T001016,0,0,,,0,,,1341.31,0.0
T001017,0,0,,,0,,,191.37,0.0
T001018,0,0,,,0,,,132.25,0.0
T001019,0,0,,,0,,,149.2,0.0
T001020,0,0,,,0,,,164.29,0.0
T001021,0,0,,,0,,,217.64,0.0
T001022,1,0,,,0,,,0.0,486.03
T001023,0,0,,,0,,,729.71,0.0
T001024,0,0,,,0,,,179.07,0.0
T001025,0,0,,,0,,,242.85,0.0
T001026,0,0,,,0,,,232.77,0.0
T001027,0,0,,,0,,,286.67,0.0
T001028,0,0,,,0,,,384.66,0.0
T001029,0,0,,,0,,,299.23,0.0
T001030,0,0,,,0,,,202.99,0.0
T001031,0,0,,,0,,,153.84,0.0
T001032,0,0,,,0,,,115.25,0.0
T001033,0,0,,,0,,,217.02,0.0
T001034,0,0,,,0,,,364.11,0.0
T001035,0,0,,,0,,,399.49,0.0
T001036,0,0,,,0,,,216.86,0.0
T001037,0,0,,,0,,,169.64,0.0
T001038,0,0,,,0,,,200.81,0.0
T001039,0,0,,,0,,,223.07,0.0
T001040,0,0,,,0,,,269.54,0.0
T001041,0,0,,,0,,,224.85,0.0
T001042,0,0,,,0,,,272.51,0.0
T001043,0,0,,,0,,,154.09,0.0
T001044,0,0,,,0,,,83.61,0.0
T001045,0,0,,,0,,,205.57,0.0
T001046,0,0,,,0,,,171.23,0.0
T001047,0,0,,,0,,,167.21,0.0
T001048,0,0,,,0,,,244.99,0.0
T001049,0,0,,,0,,,276.72,0.0
T001050,0,0,,,0,,,285.44,0.0
T001051,0,0,,,0,,,477.05,0.0
T001052,0,0,,,0,,,110.79,0.0
T001053,0,0,,,0,,,426.02,0.0
T001054,0,0,,,0,,,182.93,0.0
T001055,0,0,,,0,,,134.36,0.0
T001056,0,0,,,0,,,497.27,0.0
T001057,0,0,,,0,,,221.15,0.0
T001058,0,0,,,0,,,161.89,0.0
T001059,0,0,,,0,,,266.05,0.0
T001060,0,0,,,0,,,257.36,0.0
T001061,0,0,,,0,,,165.42,0.0
T001062,0,0,,,0,,,149.09,0.0
T001063,0,0,,,0,,,185.15,0.0
T001064,0,0,,,0,,,176.38,0.0
T001065,0,0,,,0,,,95.68,0.0
T001066,0,0,,,0,,,204.77,0.0
T001067,0,0,,,0,,,143.68,0.0
T001068,0,0,,,0,,,309.1,0.0
T001069,0,0,,,0,,,221.01,0.0
T001070,0,0,,,0,,,112.53,0.0
T001071,0,0,,,0,,,166.03,0.0
T001072,0,0,,,0,,,436.97,0.0
T001073,0,0,,,0,,,303.5,0.0
T001074,0,0,,,0,,,170.71,0.0
T001075,0,0,,,0,,,173.46,0.0
T001076,0,0,,,0,,,280.63,0.0
T001077,0,0,,,0,,,282.27,0.0
T001078,0,0,,,0,,,189.26,0.0
T001079,0,0,,,0,,,215.76,0.0
T001080,0,0,,,0,,,230.96,0.0
T001081,0,0,,,0,,,169.81,0.0
T001082,0,0,,,0,,,150.89,0.0
T001083,0,0,,,0,,,167.22,0.0
T001084,0,0,,,0,,,335.32,0.0
T001085,0,0,,,0,,,303.08,0.0
T001086,0,0,,,0,,,260.8,0.0
T001087,0,0,,,0,,,165.67,0.0
T001088,0,0,,,0,,,813.4,0.0
T001089,0,0,,,0,,,175.99,0.0
T001090,1,0,,,0,,,0.0,2123.31
T001091,0,0,,,0,,,197.43,0.0
T001092,0,0,,,0,,,338.11,0.0
T001093,0,0,,,0,,,109.87,0.0
T001094,0,0,,,0,,,341.8,0.0
T001095,0,0,,,0,,,287.17,0.0
T001096,0,0,,,0,,,311.27,0.0
T001097,0,0,,,0,,,180.16,0.0
T001098,0,0,,,0,,,159.73,0.0
T001099,0,0,,,0,,,178.42,0.0
T001100,0,0,,,0,,,261.34,0.0
T001101,0,0,,,0,,,165.92,0.0
T001102,0,0,,,0,,,495.11,0.0
T001103,0,0,,,0,,,217.89,0.0
T001104,1,0,,,0,,,0.0,1836.83
T001105,0,0,,,0,,,187.85,0.0
T001106,0,0,,,0,,,379.24,0.0
T001107,0,0,,,0,,,254.98,0.0
T001108,0,0,,,0,,,216.04,0.0
T001109,0,0,,,0,,,160.62,0.0
T001110,0,0,,,0,,,284.22,0.0
T001111,0,0,,,0,,,415.59,0.0
T001112,0,0,,,0,,,450.9,0.0
T001113,0,0,,,0,,,210.36,0.0
T001114,0,0,,,0,,,244.08,0.0
T001115,0,0,,,0,,,178.48,0.0
T001116,0,0,,,0,,,183.86,0.0
T001117,0,0,,,0,,,172.48,0.0
T001118,0,0,,,0,,,372.25,0.0
T001119,0,0,,,0,,,164.72,0.0
T001120,0,0,,,0,,,223.14,0.0
T001121,0,0,,,0,,,337.47,0.0
T001122,1,0,,,0,,,0.0,1550.42
T001123,0,0,,,0,,,172.51,0.0
T001124,0,0,,,0,,,312.42,0.0
T001125,0,0,,,0,,,330.82,0.0
T001126,0,0,,,0,,,203.85,0.0
T001127,0,0,,,0,,,486.87,0.0
T001128,0,0,,,0,,,478.06,0.0
T001129,0,0,,,0,,,356.72,0.0
T001130,0,0,,,0,,,337.66,0.0
T001131,0,0,,,0,,,443.15,0.0
T001132,0,0,,,0,,,447.95,0.0
T001133,0,0,,,0,,,448.96,0.0
T001134,0,0,,,0,,,173.58,0.0
T001135,0,0,,,0,,,209.25,0.0
T001136,0,0,,,0,,,190.34,0.0
T001137,0,0,,,0,,,185.02,0.0
T001138,0,0,,,0,,,400.72,0.0
T001139,0,0,,,0,,,194.16,0.0
T001140,0,0,,,0,,,154.69,0.0
T001141,0,0,,,0,,,333.66,0.0
T001142,0,0,,,0,,,158.44,0.0
T001143,0,0,,,0,,,163.58,0.0
T001144,0,0,,,0,,,131.42,0.0
T001145,0,0,,,0,,,133.72,0.0
T001146,0,0,,,0,,,280.06,0.0
T001147,0,0,,,0,,,153.31,0.0
T001148,0,0,,,0,,,203.86,0.0
T001149,0,0,,,0,,,1181.13,0.0
T001150,0,0,,,0,,,241.78,0.0
T001151,0,0,,,0,,,1432.22,0.0
T001152,0,0,,,0,,,201.29,0.0
T001153,0,0,,,0,,,267.87,0.0
T001154,0,0,,,0,,,220.06,0.0
T001155,0,0,,,0,,,188.19,0.0
T001156,0,0,,,0,,,277.77,0.0
T001157,0,0,,,0,,,191.79,0.0
T001158,0,0,,,0,,,149.59,0.0
T001159,1,0,,,0,,,0.0,325.25
T001160,0,0,,,0,,,403.64,0.0
T001161,0,0,,,0,,,187.02,0.0
T001162,0,0,,,0,,,576.48,0.0
T001163,0,0,,,0,,,108.04,0.0
T001164,0,0,,,0,,,157.92,0.0
T001165,0,0,,,0,,,148.47,0.0
T001166,0,0,,,0,,,206.3,0.0
T001167,0,0,,,0,,,151.72,0.0
T001168,0,0,,,0,,,179.44,0.0
T001169,0,0,,,0,,,156.0,0.0
T001170,0,0,,,0,,,155.35,0.0
T001171,0,0,,,0,,,201.86,0.0
T001172,0,0,,,0,,,176.91,0.0
T001173,0,0,,,0,,,214.73,0.0
T001174,0,0,,,0,,,392.29,0.0
T001175,0,0,,,0,,,188.87,0.0
T001176,0,0,,,0,,,172.11,0.0
T001177,0,0,,,0,,,211.5,0.0
T001178,0,0,,,0,,,162.42,0.0
T001179,0,0,,,0,,,749.03,0.0
T001180,0,0,,,0,,,208.19,0.0
T001181,0,0,,,0,,,165.46,0.0
T001182,0,0,,,0,,,168.31,0.0
T001183,0,0,,,0,,,141.17,0.0
T001184,0,0,,,0,,,163.04,0.0
T001185,0,0,,,0,,,191.71,0.0
T001186,0,0,,,0,,,185.05,0.0
T001187,0,0,,,0,,,376.61,0.0
T001188,0,0,,,0,,,211.23,0.0
T001189,0,0,,,0,,,413.15,0.0
T001190,1,0,,,0,,,0.0,188.51
T001191,0,0,,,0,,,39.1,0.0
T001192,0,0,,,0,,,182.09,0.0
T001193,0,0,,,0,,,125.72,0.0
T001194,0,0,,,0,,,163.86,0.0
T001195,0,0,,,0,,,184.47,0.0
T001196,0,0,,,0,,,252.36,0.0
T001197,0,0,,,0,,,159.18,0.0
T001198,0,0,,,0,,,282.98,0.0
T001199,0,0,,,0,,,231.83,0.0
T001200,0,0,,,0,,,267.03,0.0
T001201,0,0,,,0,,,306.95,0.0
T001202,0,0,,,0,,,726.6,0.0
T001203,0,0,,,0,,,242.78,0.0
T001204,0,0,,,0,,,179.41,0.0
T001205,0,0,,,0,,,205.84,0.0
T001206,0,0,,,0,,,163.86,0.0
T001207,0,0,,,0,,,137.15,0.0
T001208,1,0,,,0,,,0.0,542.91
T001209,0,0,,,0,,,182.02,0.0
T001210,0,0,,,0,,,425.59,0.0
T001211,0,0,,,0,,,181.25,0.0
T001212,0,0,,,0,,,207.69,0.0
T001213,0,0,,,0,,,433.32,0.0
T001214,0,0,,,0,,,183.57,0.0
T001215,0,0,,,0,,,261.32,0.0
T001216,0,0,,,0,,,242.61,0.0
T001217,0,0,,,0,,,172.14,0.0
T001218,0,0,,,0,,,160.86,0.0
T001219,0,0,,,0,,,182.04,0.0
T001220,0,0,,,0,,,242.6,0.0
T001221,0,0,,,0,,,376.6,0.0
T001222,0,0,,,0,,,453.85,0.0
T001223,0,0,,,0,,,122.4,0.0
T001224,0,0,,,0,,,322.36,0.0
T001225,0,0,,,0,,,155.48,0.0
T001226,0,0,,,0,,,73.83,0.0
T001227,0,0,,,0,,,259.02,0.0
T001228,0,0,,,0,,,216.54,0.0
T001229,0,0,,,0,,,411.47,0.0
T001230,0,0,,,0,,,192.38,0.0
T001231,0,0,,,0,,,190.25,0.0
T001232,0,0,,,0,,,391.52,0.0
T001233,0,0,,,0,,,185.73,0.0
T001234,0,0,,,0,,,302.04,0.0
T001235,0,0,,,0,,,127.66,0.0
T001236,0,0,,,0,,,128.56,0.0
T001237,0,0,,,0,,,183.28,0.0
T001238,0,0,,,0,,,180.54,0.0
T001239,1,0,,,0,,,0.0,8153.62
T001240,0,0,,,0,,,260.16,0.0
T001241,0,0,,,0,,,192.64,0.0
T001242,0,0,,,0,,,198.73,0.0
T001243,0,0,,,0,,,223.64,0.0
T001244,0,0,,,0,,,125.91,0.0
T001245,0,0,,,0,,,263.06,0.0
T001246,1,0,,,0,,,0.0,2669.41
T001247,0,0,,,0,,,729.23,0.0
T001248,0,0,,,0,,,156.45,0.0
T001249,0,0,,,0,,,321.29,0.0
T001250,0,0,,,0,,,804.17,0.0
T001251,0,0,,,0,,,226.1,0.0
T001252,0,0,,,0,,,156.11,0.0
T001253,0,0,,,0,,,153.97,0.0
T001254,0,0,,,0,,,265.32,0.0
T001255,0,0,,,0,,,329.37,0.0
T001256,0,0,,,0,,,168.32,0.0
T001257,0,0,,,0,,,277.67,0.0
