transaction_id,timestamp,customer_id,merchant_id,device_id,ip_cluster_id,amount_inr,merchant_category,payment_method,channel,customer_age_days,customer_txn_count_30d,customer_avg_amount_30d,time_since_last_txn_min,txn_velocity_10m,txn_velocity_1h,amount_zscore_customer,is_new_device,device_trust_score,ip_risk_score,geo_distance_km,billing_shipping_mismatch,failed_attempts_24h,account_changes_24h,is_proxy_ip,prior_disputes_90d,merchant_fraud_rate_7d,known_promo_event,hour,day_of_week,is_weekend
T000124,2026-04-01 11:38:37,C06428,M0387,D06428,IP04_079,3077.73,utilities,wallet,ios,119,131,2442.95,10080.0,0,0,0.346,0,0.4957,0.1859,23.63,0,0,0,0,0,0.01355,0,11,2,0
T000125,2026-04-01 11:48:24,C04936,M0364,D04936,IP05_047,394.43,fashion,upi,ios,438,141,1045.88,10080.0,0,0,-0.831,0,0.4808,0.0848,64.54,0,0,0,0,1,0.02066,0,11,2,0
T000126,2026-04-01 11:48:30,C05415,M0230,D05415,IP01_013,509.02,food,card,web,122,142,1313.88,10080.0,0,0,-0.817,0,0.57,0.2116,11.64,0,0,0,0,0,0.00971,0,11,2,0
T000127,2026-04-01 11:52:01,C02421,M0443,D02421,IP03_101,3270.5,travel,netbanking,web,345,140,1531.09,139.62,0,0,1.515,0,0.598,0.2109,28.93,0,0,0,0,1,0.01322,0,11,2,0
T000128,2026-04-01 11:53:29,C00026,M0051,D00026,IP02_033,492.08,food,upi,web,627,113,973.33,10080.0,0,0,-0.659,0,0.9428,0.0448,17.39,0,0,0,0,0,0.00421,0,11,2,0
T000129,2026-04-01 11:56:11,C06463,M0302,D06463,IP00_144,1995.79,electronics,card,web,55,145,1450.34,10080.0,0,0,0.501,0,0.7005,0.057,11.22,0,0,0,0,1,0.02027,0,11,2,0
T000130,2026-04-01 11:57:30,C01931,M0377,D01931,IP03_036,1245.84,travel,card,android,386,140,1310.01,10080.0,0,0,-0.065,0,0.6956,0.2168,74.89,0,0,0,0,0,0.02111,0,11,2,0
T000131,2026-04-01 11:58:43,C03278,M0262,D03278,IP00_075,501.37,health,upi,web,1107,142,812.45,10080.0,0,0,-0.511,0,0.8569,0.1262,22.3,0,0,0,0,0,0.01134,0,11,2,0
T000132,2026-04-01 11:59:07,C06394,M0162,D06394,IP04_007,2759.67,fashion,upi,ios,268,24,1111.36,10080.0,0,0,1.978,0,0.9366,0.261,4.79,0,0,0,0,0,0.01319,0,11,2,0
T000133,2026-04-01 11:59:39,C00737,M0278,D00737,IP01_059,1161.4,health,card,web,550,141,1488.71,10080.0,0,0,-0.293,0,0.8022,0.1036,19.42,0,0,0,0,0,0.01271,0,11,2,0
T000134,2026-04-01 12:00:22,C02600,M0465,D02600,IP05_188,227.26,grocery,wallet,android,87,140,964.75,502.78,0,0,-1.019,0,0.2721,0.0711,20.23,0,1,0,0,0,0.00824,0,12,2,0
T000135,2026-04-01 12:01:50,C03605,M0258,D03605,IP05_060,859.95,gaming,upi,web,432,140,1934.36,10080.0,0,0,-0.741,0,0.999,0.0415,51.54,0,0,0,0,0,0.0229,0,12,2,0
T000136,2026-04-01 12:04:45,C01864,M0371,D01864,IP02_055,1204.76,travel,card,android,389,144,1265.44,10080.0,0,0,-0.064,0,0.639,0.2294,33.37,0,0,0,0,1,0.01955,0,12,2,0
T000137,2026-04-01 12:09:08,C03098,M0267,D03098,IP02_202,4948.76,grocery,card,android,677,144,4873.4,10080.0,0,0,0.021,0,0.9086,0.0981,204.42,0,0,0,0,0,0.0052,0,12,2,0
T000138,2026-04-01 12:15:04,C01955,M0148,D01955,IP05_171,2871.96,gaming,netbanking,android,359,121,6431.29,10080.0,0,0,-0.738,0,0.7445,0.1531,13.61,0,0,0,0,0,0.02469,0,12,2,0
T000139,2026-04-01 12:19:04,C00158,M0327,D00158,IP00_071,3482.98,travel,upi,web,157,141,1641.85,10080.0,0,0,1.495,0,0.7306,0.1199,18.49,0,0,0,0,0,0.01027,0,12,2,0
T000140,2026-04-01 12:20:05,C02945,M0248,D02945,IP05_158,2293.66,fashion,card,android,208,143,838.26,10080.0,0,0,2.315,0,0.7113,0.2393,36.71,0,0,0,0,0,0.01125,0,12,2,0
T000141,2026-04-01 12:21:34,C03091,M0307,D03091,IP02_066,3730.16,fashion,card,web,713,93,830.08,10080.0,0,0,4.658,0,0.935,0.0195,78.96,0,0,0,0,0,0.00935,0,12,2,0
T000142,2026-04-01 12:22:51,C02501,M0369,N829947,IP01_088,502.96,fashion,wallet,android,934,102,752.91,10080.0,0,0,-0.443,1,0.6823,0.0958,6.49,0,1,0,0,0,0.0157,0,12,2,0
T000143,2026-04-01 12:27:30,C04046,M0343,D04046,IP05_143,1924.71,electronics,card,ios,885,143,3509.11,10080.0,0,0,-0.602,0,0.8905,0.0981,25.18,0,0,0,0,0,0.01549,0,12,2,0
T000144,2026-04-01 12:30:01,C01104,M0049,D01104,IP02_077,1241.76,food,wallet,android,297,143,3624.3,10080.0,0,0,-0.877,0,0.6721,0.0773,2.53,0,1,0,0,0,0.00612,0,12,2,0
T000145,2026-04-01 12:39:10,C03295,M0001,D03295,IP01_045,264.81,utilities,card,ios,858,142,474.71,10080.0,0,0,-0.59,0,0.999,0.2015,7.95,0,0,0,0,1,0.00268,0,12,2,0
T000146,2026-04-01 12:41:18,C01950,M0128,D01950,IP00_121,6481.64,electronics,upi,ios,367,140,3314.19,10080.0,0,0,1.274,0,0.3884,0.0991,11.75,0,0,0,0,0,0.01507,0,12,2,0
T000147,2026-04-01 12:55:22,C00160,M0210,D00160,IP01_105,706.49,fashion,card,ios,594,132,579.88,10080.0,0,0,0.291,0,0.9282,0.0376,9.45,0,1,0,0,0,0.01832,0,12,2,0
T000148,2026-04-01 12:57:35,C02218,M0432,D02218,IP04_028,1750.72,health,upi,web,801,105,589.65,10080.0,0,0,2.625,0,0.7949,0.2407,7.23,0,0,0,0,1,0.01151,0,12,2,0
T000149,2026-04-01 12:57:41,C00179,M0383,D00179,IP02_015,163.08,food,card,android,369,140,659.58,10080.0,0,0,-1.004,0,0.7968,0.0368,25.68,0,0,0,0,1,0.01379,0,12,2,0
T000150,2026-04-01 13:00:43,C04524,M0270,N515950,IP04_175,2224.67,services,card,android,314,141,2244.43,10080.0,0,0,-0.012,1,0.4825,0.0331,12.18,0,1,0,0,0,0.01035,0,13,2,0
T000151,2026-04-01 13:02:53,C01595,M0283,D01595,IP01_141,2463.82,utilities,card,android,478,62,2279.11,10080.0,0,0,0.108,0,0.77,0.1843,127.14,0,1,0,0,0,0.00182,0,13,2,0
T000152,2026-04-01 13:11:03,C01787,M0138,D01787,IP05_062,2821.29,electronics,netbanking,web,748,141,1992.82,10080.0,0,0,0.554,0,0.9499,0.1938,17.63,0,0,0,0,0,0.01913,0,13,2,0
T000153,2026-04-01 13:20:11,C06045,M0145,D06045,IP01_171,3283.52,travel,wallet,web,2204,143,792.59,10080.0,0,0,4.19,0,0.999,0.4314,28.35,0,0,0,0,1,0.01852,0,13,2,0
T000154,2026-04-01 13:20:42,C01290,M0037,D01290,IP01_176,557.37,food,upi,web,88,120,816.26,10080.0,0,0,-0.423,0,0.6669,0.0394,11.83,0,0,0,0,1,0.01371,0,13,2,0
T000155,2026-04-01 13:24:09,C02012,M0049,D02012,IP02_207,986.84,food,card,android,404,94,4245.7,10080.0,0,0,-1.023,0,0.7642,0.1848,35.04,0,1,0,0,0,0.0077,0,13,2,0
T000156,2026-04-01 13:28:04,C04477,M0408,D04477,IP05_074,6472.93,electronics,upi,android,457,143,2709.29,10080.0,0,0,1.852,0,0.6539,0.2842,51.33,0,0,0,0,0,0.01998,0,13,2,0
T000157,2026-04-01 13:33:21,C04520,M0038,D04520,IP05_207,1311.36,health,netbanking,ios,882,127,2698.8,10080.0,0,0,-0.685,0,0.8356,0.0789,45.08,0,2,0,0,1,0.00739,0,13,2,0
T000158,2026-04-01 13:41:46,C05643,M0135,D05643,IP05_058,1870.02,gaming,upi,android,558,141,2095.62,10080.0,0,0,-0.144,0,0.784,0.2332,38.89,0,0,0,0,0,0.02261,0,13,2,0
T000159,2026-04-01 13:44:03,C05378,M0176,D05378,IP02_001,8946.44,health,card,android,1343,117,3520.52,10080.0,0,0,2.055,0,0.4783,0.1409,1.45,0,1,0,0,0,0.00799,0,13,2,0
T000160,2026-04-01 13:47:20,C01323,M0341,D01323,IP05_029,421.55,food,upi,web,1684,142,934.52,10080.0,0,0,-0.732,0,0.7863,0.2931,4.64,0,0,0,0,1,0.0095,0,13,2,0
T000161,2026-04-01 13:48:59,C02660,M0365,D02660,IP02_152,258.24,food,netbanking,ios,515,83,1071.85,10080.0,0,0,-1.012,0,0.8339,0.185,30.13,0,0,0,0,0,0.00954,0,13,2,0
T000162,2026-04-01 13:51:56,C06422,M0143,D06422,IP05_050,7060.43,fashion,upi,android,186,119,4348.77,10080.0,0,0,0.831,0,0.7441,0.0891,25.83,0,0,0,0,0,0.0108,0,13,2,0
T000163,2026-04-01 13:53:35,C02366,M0173,D02366,IP00_035,1286.72,utilities,card,ios,186,140,2893.4,10080.0,0,0,-0.74,0,0.8682,0.0005,69.97,0,1,0,0,0,0.001,0,13,2,0
T000164,2026-04-01 13:54:42,C03688,M0415,D03688,IP04_201,1094.24,education,upi,android,806,144,1127.13,10080.0,0,0,-0.039,0,0.8508,0.0581,41.96,0,0,0,0,0,0.01116,0,13,2,0
T000165,2026-04-01 13:56:19,C01952,M0158,D01952,IP01_146,3114.67,fashion,upi,ios,1533,96,962.4,10080.0,0,0,2.982,0,0.6905,0.0451,18.14,0,0,0,0,0,0.00913,0,13,2,0
T000166,2026-04-01 13:57:06,C03937,M0139,D03937,IP01_152,2942.57,gaming,upi,android,271,70,4283.62,10080.0,0,0,-0.417,0,0.7328,0.2575,23.87,0,0,0,0,0,0.02451,0,13,2,0
T000167,2026-04-01 14:04:06,C06153,M0222,D06153,IP05_168,248.76,services,upi,ios,215,143,357.27,10080.0,0,0,-0.405,0,0.6251,0.0408,14.14,0,1,0,0,0,0.01651,0,14,2,0
T000168,2026-04-01 14:04:39,C03765,M0296,D03765,IP03_204,4870.4,education,upi,web,163,142,3824.45,10080.0,0,0,0.365,0,0.999,0.1793,56.05,0,0,0,0,0,0.00592,0,14,2,0
T000169,2026-04-01 14:14:35,C04289,M0154,D04289,IP03_019,15215.16,fashion,card,android,482,54,11614.86,10080.0,0,0,0.413,0,0.999,0.2232,7.67,0,0,0,0,0,0.01268,0,14,2,0
T000170,2026-04-01 14:15:46,C03978,M0165,D03978,IP01_155,1786.49,fashion,upi,ios,319,145,2097.4,10080.0,0,0,-0.198,0,0.3176,0.0254,38.88,0,0,0,0,0,0.01373,0,14,2,0
T000171,2026-04-01 14:16:57,C02165,M0185,D02165,IP04_060,2765.78,services,card,android,186,142,4135.2,10080.0,0,0,-0.442,0,0.8329,0.0208,6.21,0,0,0,0,0,0.01062,0,14,2,0
T000172,2026-04-01 14:16:58,C01899,M0466,D01899,IP03_117,3065.24,gaming,netbanking,web,664,140,2439.02,10080.0,0,0,0.342,0,0.7969,0.0777,24.11,0,0,0,0,0,0.03019,0,14,2,0
T000173,2026-04-01 14:19:30,C03153,M0050,D03153,IP00_004,956.29,grocery,netbanking,android,901,143,1105.18,10080.0,0,0,-0.18,0,0.7525,0.1781,19.41,0,1,0,0,0,0.00973,0,14,2,0
T000174,2026-04-01 14:22:13,C02082,M0404,D02082,IP03_138,1136.58,grocery,upi,android,476,140,4643.76,10080.0,0,0,-1.007,0,0.9694,0.2455,24.52,0,1,0,0,0,0.00718,0,14,2,0
T000175,2026-04-01 14:24:54,C02043,M0132,D02043,IP00_123,2219.89,education,card,web,953,142,1184.0,10080.0,0,0,1.167,0,0.5101,0.0155,26.32,0,0,0,0,0,0.00104,0,14,2,0
T000176,2026-04-01 14:26:48,C04229,M0394,D04229,IP02_005,1968.18,education,netbanking,ios,175,142,1602.64,10080.0,0,0,0.304,0,0.999,0.0042,15.45,0,0,0,0,0,0.01192,0,14,2,0
T000177,2026-04-01 14:28:12,C01927,M0240,D01927,IP03_166,8178.87,electronics,card,ios,588,125,3395.73,10080.0,0,0,1.878,0,0.9717,0.0138,35.85,0,0,0,0,0,0.01843,0,14,2,0
T000178,2026-04-01 14:30:47,C02590,M0392,D02590,IP02_120,26701.17,education,card,web,125,142,8633.74,10080.0,0,0,2.79,0,0.6912,0.0282,123.31,0,0,0,0,1,0.01196,0,14,2,0
T000179,2026-04-01 14:32:47,C06286,M0206,D06286,IP02_039,1609.28,grocery,upi,android,450,141,3119.01,10080.0,0,0,-0.645,0,0.6767,0.0857,13.51,0,0,0,0,1,0.01284,0,14,2,0
T000180,2026-04-01 14:34:34,C02504,M0163,D02504,IP05_063,1931.01,utilities,card,web,494,142,1906.66,10080.0,0,0,0.017,0,0.8886,0.2849,38.14,1,0,0,0,0,0.00564,0,14,2,0
T000181,2026-04-01 14:37:42,C01449,M0174,D01449,IP04_168,758.12,food,upi,web,243,140,2851.51,10080.0,0,0,-0.979,0,0.7309,0.119,28.35,0,0,0,0,0,0.01064,0,14,2,0
T000182,2026-04-01 14:46:34,C00401,M0004,N687065,IP02_203,197.01,food,upi,web,985,136,960.94,10080.0,0,0,-1.06,1,0.4553,0.4135,61.25,0,0,0,0,0,0.00886,0,14,2,0
T000183,2026-04-01 14:48:27,C05412,M0382,D05412,IP04_217,1281.98,food,card,android,125,141,2599.43,10080.0,0,0,-0.676,0,0.6903,0.2182,125.46,0,0,0,0,1,0.00646,0,14,2,0
T000184,2026-04-01 14:51:46,C06004,M0317,D06004,IP01_202,1672.11,fashion,upi,android,292,144,1046.68,10080.0,0,0,0.797,0,0.449,0.3875,157.33,0,0,0,0,0,0.0105,0,14,2,0
T000185,2026-04-01 14:53:26,C04216,M0426,D04216,IP05_004,418.3,food,card,web,333,143,1032.67,10080.0,0,0,-0.793,0,0.4267,0.0619,56.28,0,0,0,0,0,0.00665,0,14,2,0
T000186,2026-04-01 14:53:43,C03964,M0118,D03964,IP03_198,280.08,food,netbanking,web,683,143,587.26,10080.0,0,0,-0.697,0,0.8553,0.1506,16.95,0,1,0,0,0,0.01415,0,14,2,0
T000187,2026-04-01 15:03:08,C01919,M0465,D01919,IP01_125,856.18,grocery,card,ios,746,141,1438.49,10080.0,0,0,-0.54,0,0.8923,0.1331,28.63,0,0,0,0,0,0.01294,0,15,2,0
T000188,2026-04-01 15:03:15,C02887,M0240,D02887,IP05_216,4040.31,electronics,upi,android,355,140,2839.71,10080.0,0,0,0.564,0,0.7422,0.0629,17.98,0,0,0,0,1,0.014,0,15,2,0
T000189,2026-04-01 15:10:33,C00615,M0303,D00615,IP04_219,494.89,fashion,upi,ios,1133,141,1449.11,10080.0,0,0,-0.878,0,0.8885,0.1619,23.93,0,0,0,0,0,0.01222,0,15,2,0
T000190,2026-04-01 15:17:57,C06198,M0363,D06198,IP00_143,951.74,fashion,netbanking,web,554,124,743.83,10080.0,0,0,0.373,0,0.5471,0.0761,11.47,0,0,0,0,1,0.0171,0,15,2,0
T000191,2026-04-01 15:23:05,C01708,M0002,D01708,IP05_190,705.43,grocery,upi,ios,351,142,3214.53,10080.0,0,0,-1.041,0,0.999,0.1239,31.13,0,0,0,0,0,0.00742,0,15,2,0
T000192,2026-04-01 15:27:10,C05398,M0344,D05398,IP04_051,7045.85,health,card,android,352,103,5116.07,10080.0,0,0,0.503,0,0.692,0.0421,18.52,0,0,0,0,0,0.012,0,15,2,0
T000193,2026-04-01 15:28:43,C03176,M0389,D03176,IP02_106,818.23,services,netbanking,web,523,142,755.5,10080.0,0,0,0.111,0,0.9737,0.0195,23.4,0,1,0,0,0,0.00318,0,15,2,0
T000194,2026-04-01 15:28:51,C04924,M0367,D04924,IP00_054,344.01,health,card,android,879,142,526.88,10080.0,0,0,-0.463,0,0.6443,0.2076,3.63,0,0,0,0,0,0.01029,0,15,2,0
T000195,2026-04-01 15:30:36,C02710,M0001,D02710,IP05_035,1437.11,utilities,upi,web,634,144,4785.28,10080.0,0,0,-0.933,0,0.867,0.0038,52.28,0,0,0,0,0,0.00332,0,15,2,0
T000196,2026-04-01 15:34:46,C06482,M0067,D06482,IP02_099,1460.55,services,card,web,297,140,771.44,10080.0,0,0,1.191,0,0.6811,0.1039,19.16,0,0,0,0,0,0.01371,0,15,2,0
T000197,2026-04-01 15:41:03,C02292,M0435,D02292,IP01_196,2294.43,travel,upi,web,586,141,1418.15,10080.0,0,0,0.824,0,0.7531,0.2915,4.58,0,1,0,0,0,0.01619,0,15,2,0
T000198,2026-04-01 15:45:18,C01575,M0267,D01575,IP02_124,632.04,grocery,netbanking,android,321,104,1262.82,10080.0,0,0,-0.666,0,0.7526,0.1207,41.8,0,0,0,0,0,0.01034,0,15,2,0
T000199,2026-04-01 16:09:44,C03864,M0075,D03864,IP01_126,1422.02,food,wallet,web,614,142,3943.26,10080.0,0,0,-0.853,0,0.999,0.0787,18.22,0,0,0,0,0,0.00485,0,16,2,0
T000200,2026-04-01 16:14:25,C05878,M0138,D05878,IP05_182,2069.15,electronics,card,web,747,142,1182.61,10080.0,0,0,1.0,0,0.8048,0.2529,10.15,0,0,0,0,0,0.02023,0,16,2,0
T000201,2026-04-01 16:20:07,C05581,M0337,D05581,IP05_209,1099.92,education,card,android,543,143,1187.63,10080.0,0,0,-0.098,0,0.6887,0.1248,25.83,0,0,0,0,0,0.00882,0,16,2,0
T000202,2026-04-01 16:31:13,C01369,M0165,D01369,IP05_067,451.13,fashion,card,android,1373,141,1083.66,10080.0,0,0,-0.778,0,0.766,0.0841,14.04,0,0,0,0,0,0.01301,0,16,2,0
T000203,2026-04-01 16:32:49,C04590,M0275,D04590,IP04_216,5463.98,fashion,netbanking,ios,404,125,2352.71,10080.0,0,4,2.633,1,0.3659,0.2423,87.11,0,1,0,1,0,0.01135,0,16,2,0
T000204,2026-04-01 16:33:51,C01878,M0137,D01878,IP04_062,9577.14,education,upi,web,166,142,2862.99,10080.0,0,0,3.127,0,0.8746,0.3199,17.58,0,0,0,0,0,0.00889,0,16,2,0
T000205,2026-04-01 16:36:07,C00249,M0303,D00249,IP05_164,1895.27,fashion,wallet,web,186,76,5670.62,10080.0,0,0,-0.888,0,0.7262,0.0474,25.53,1,0,0,0,0,0.00924,0,16,2,0
T000206,2026-04-01 16:43:25,C00657,M0014,D00657,IP05_207,1729.25,education,upi,web,768,143,1712.56,10080.0,0,0,0.013,0,0.8968,0.0247,34.44,0,0,0,0,0,0.01136,0,16,2,0
T000207,2026-04-01 16:45:49,C04434,M0305,D04434,IP04_097,1030.12,services,card,ios,162,143,1235.61,10080.0,0,0,-0.222,0,0.8304,0.0549,11.73,0,0,0,0,0,0.01165,0,16,2,0
T000208,2026-04-01 16:50:01,C05255,M0236,D05255,IP03_123,678.87,gaming,upi,web,119,142,1760.92,10080.0,0,0,-0.819,0,0.8601,0.2047,17.23,0,2,1,0,1,0.01988,0,16,2,0
T000209,2026-04-01 16:59:45,C03041,M0350,D03041,IP03_191,1386.76,education,card,web,629,142,1243.97,10080.0,0,0,0.153,0,0.6859,0.172,47.42,0,0,0,0,0,0.01537,0,16,2,0
T000210,2026-04-01 17:02:09,C02925,M0398,D02925,IP03_052,1150.46,food,wallet,android,464,130,2115.1,10080.0,0,0,-0.608,0,0.7966,0.0877,80.89,0,0,0,0,0,0.01044,0,17,2,0
T000211,2026-04-01 17:08:15,C06174,M0361,D06174,IP01_104,2076.35,fashion,wallet,android,1225,142,1136.89,10080.0,0,0,1.102,0,0.8879,0.3327,10.52,0,0,0,0,0,0.01968,0,17,2,0
T000212,2026-04-01 17:09:51,C02421,M0478,D02421,IP03_080,5990.68,electronics,card,web,345,140,1531.09,317.83,0,0,3.884,0,0.567,0.0275,14.08,0,0,0,0,1,0.01869,0,17,2,0
T000213,2026-04-01 17:10:46,C03180,M0198,D03180,IP01_169,2927.78,travel,upi,ios,161,142,1350.31,10080.0,0,0,1.558,0,0.654,0.0072,33.63,0,1,0,0,0,0.0204,0,17,2,0
T000214,2026-04-01 17:11:28,C00052,M0043,D00052,IP04_147,535.05,gaming,upi,ios,2366,135,1345.34,10080.0,0,0,-0.803,0,0.9453,0.7745,16.83,0,0,0,1,0,0.02403,0,17,2,0
T000215,2026-04-01 17:14:45,C01279,M0177,D01279,IP01_188,1423.24,utilities,upi,android,412,51,3228.27,10080.0,0,0,-0.746,0,0.9742,0.5069,135.79,0,0,0,0,0,0.00846,0,17,2,0
T000216,2026-04-01 17:19:34,C04976,M0076,D04976,IP03_096,10775.66,electronics,card,android,936,140,3422.33,10080.0,0,0,2.865,0,0.7768,0.1952,60.94,0,0,0,0,0,0.01959,0,17,2,0
T000217,2026-04-01 17:20:41,C06215,M0265,D06215,IP01_022,2835.48,fashion,upi,android,286,143,2682.39,10080.0,0,0,0.076,0,0.8314,0.0209,57.57,0,0,0,0,0,0.00639,0,17,2,0
T000218,2026-04-01 17:24:56,C03578,M0079,D03578,IP05_001,1604.44,food,card,web,289,122,2356.9,10080.0,0,0,-0.426,0,0.9633,0.149,62.57,0,1,0,0,0,0.01517,0,17,2,0
T000219,2026-04-01 17:29:07,C02743,M0230,D02743,IP01_123,690.46,food,card,android,303,124,1869.54,10080.0,0,0,-0.841,0,0.9754,0.1169,9.74,0,1,0,0,0,0.00722,0,17,2,0
T000220,2026-04-01 17:33:45,C05983,M0027,D05983,IP02_100,854.72,gaming,wallet,android,215,144,2819.43,10080.0,0,0,-0.929,0,0.8902,0.0574,17.26,0,0,0,0,0,0.02309,0,17,2,0
T000221,2026-04-01 17:37:28,C01950,M0281,D01950,IP00_073,1799.71,services,upi,android,367,142,3314.19,296.17,0,0,-0.609,0,0.3679,0.305,7.08,0,0,0,0,0,0.01043,0,17,2,0
T000222,2026-04-01 17:45:30,C02233,M0317,D02233,IP01_196,707.99,fashion,upi,android,328,144,679.26,10080.0,0,0,0.056,0,0.6039,0.065,16.3,0,0,0,0,0,0.01445,0,17,2,0
T000223,2026-04-01 17:48:58,C00931,M0131,D00931,IP02_138,996.34,health,netbanking,web,623,143,581.67,10080.0,0,0,0.951,0,0.6851,0.0304,8.96,0,0,0,0,0,0.00831,0,17,2,0
T000224,2026-04-01 17:53:47,C01500,M0413,D01500,IP05_082,4026.22,utilities,upi,web,1053,123,3354.79,10080.0,0,0,0.267,0,0.5201,0.2758,19.68,0,1,0,0,0,0.01187,0,17,2,0
T000225,2026-04-01 17:54:21,C03160,M0452,D03160,IP00_055,840.72,fashion,card,web,1253,59,809.02,10080.0,0,0,0.052,0,0.7103,0.1441,7.9,0,0,0,0,1,0.01915,0,17,2,0
T000226,2026-04-01 18:01:12,C04242,M0057,D04242,IP02_210,3725.75,health,upi,android,210,58,5375.09,10080.0,0,0,-0.409,0,0.9652,0.1359,36.94,0,0,0,0,0,0.01307,0,18,2,0
T000227,2026-04-01 18:11:00,C03409,M0268,D03409,IP01_092,2669.44,food,card,web,512,122,1681.48,10080.0,0,0,0.783,0,0.903,0.1267,12.18,0,0,0,0,0,0.00565,0,18,2,0
T000228,2026-04-01 18:11:12,C02354,M0160,D02354,IP01_178,780.43,fashion,upi,ios,1276,144,1222.19,10080.0,0,0,-0.482,0,0.999,0.157,35.16,0,0,0,0,0,0.01551,0,18,2,0
T000229,2026-04-01 18:24:14,C04544,M0360,D04544,IP02_018,5724.5,food,netbanking,web,283,26,6963.27,10080.0,0,0,-0.237,0,0.8331,0.1239,17.69,0,0,0,0,0,0.01082,0,18,2,0
T000230,2026-04-01 18:24:31,C03721,M0172,D03721,IP05_114,874.87,food,card,android,257,140,1725.69,10080.0,0,0,-0.657,0,0.6982,0.1391,7.95,0,0,0,0,0,0.00511,0,18,2,0
T000231,2026-04-01 18:24:58,C02885,M0426,D02885,IP01_089,120.85,food,upi,ios,695,141,812.15,10080.0,0,0,-1.135,0,0.6321,0.2495,32.42,0,0,0,0,0,0.01396,0,18,2,0
T000232,2026-04-01 18:28:52,C02991,M0336,D02991,IP02_110,5490.89,fashion,netbanking,web,450,72,4551.39,10080.0,0,0,0.275,0,0.9193,0.2352,44.7,0,0,0,0,0,0.01457,0,18,2,0
T000233,2026-04-01 18:29:04,C02711,M0163,D02711,IP00_124,116.7,utilities,wallet,ios,933,141,383.88,10080.0,0,0,-0.928,0,0.4786,0.168,126.25,0,0,0,0,0,0.00624,0,18,2,0
T000234,2026-04-01 18:30:24,C00313,M0038,N800686,IP00_078,678.52,health,upi,android,503,142,1097.97,10080.0,0,3,1.379,1,0.2225,0.0359,29.54,0,1,0,0,0,0.01404,0,18,2,0
T000235,2026-04-01 18:35:02,C06453,M0451,D06453,IP02_041,636.6,education,card,android,495,71,886.24,10080.0,0,0,-0.376,0,0.839,0.0799,47.19,0,0,0,0,0,0.00877,0,18,2,0
T000236,2026-04-01 18:35:23,C01591,M0276,D01591,IP01_210,381.58,utilities,upi,web,560,67,1270.41,10080.0,0,0,-0.933,0,0.6551,0.1908,16.49,0,0,0,0,0,0.00682,0,18,2,0
T000237,2026-04-01 18:36:29,C04657,M0491,D04657,IP02_204,559.94,food,upi,ios,1104,87,1149.12,10080.0,0,0,-0.684,0,0.7892,0.0347,10.74,0,0,0,0,0,0.00717,0,18,2,0
T000238,2026-04-01 18:37:22,C00639,M0107,D00639,IP01_089,1523.93,education,upi,web,769,126,730.33,10080.0,0,0,1.449,0,0.868,0.0663,8.67,0,0,0,0,0,0.0093,0,18,2,0
T000239,2026-04-01 18:42:02,C03410,M0279,D03410,IP00_113,354.69,gaming,upi,web,617,141,742.19,10080.0,0,0,-0.696,0,0.7857,0.2991,5.57,0,0,0,0,0,0.01739,0,18,2,0
T000240,2026-04-01 18:44:34,C04661,M0211,D04661,IP04_004,459.77,food,card,android,116,141,1536.5,10080.0,0,0,-0.934,0,0.999,0.0035,31.33,0,1,0,0,0,0.00644,0,18,2,0
T000241,2026-04-01 18:45:51,C04072,M0213,D04072,IP03_152,208.83,food,upi,ios,322,140,734.33,10080.0,0,0,-0.954,0,0.999,0.1951,30.53,0,0,0,0,0,0.00943,0,18,2,0
T000242,2026-04-01 18:50:55,C04016,M0214,D04016,IP01_007,1146.73,fashion,netbanking,android,213,141,1239.37,10080.0,0,0,-0.1,0,0.8732,0.0304,33.7,0,2,0,0,0,0.01308,0,18,2,0
T000243,2026-04-01 18:54:18,C02280,M0031,D02280,IP04_115,530.13,education,netbanking,android,1155,80,845.76,10080.0,0,0,-0.498,0,0.7155,0.2696,3.94,0,1,0,0,0,0.00553,0,18,2,0
T000244,2026-04-01 18:54:43,C06175,M0010,D06175,IP01_042,8367.51,fashion,upi,android,611,146,4000.79,10080.0,0,0,1.455,0,0.7426,0.1759,65.44,0,0,0,0,0,0.01447,0,18,2,0
T000245,2026-04-01 18:59:55,C06007,M0373,D06007,IP01_187,407.29,utilities,card,web,1026,141,942.56,10080.0,0,0,-0.757,0,0.8299,0.0361,27.91,0,0,0,0,0,0.01118,0,18,2,0
T000246,2026-04-01 19:04:24,C03097,M0314,D03097,IP00_175,18606.47,education,wallet,web,269,141,6079.69,10080.0,0,0,2.747,0,0.948,0.1034,32.06,0,1,0,0,0,0.01005,0,19,2,0
T000247,2026-04-01 19:07:29,C02722,M0335,D02722,IP01_008,6607.69,travel,card,android,861,141,3193.12,10080.0,0,0,1.426,0,0.8194,0.1767,5.65,0,0,0,0,0,0.01069,0,19,2,0
T000248,2026-04-01 19:09:06,C04302,M0334,D04302,IP00_216,555.64,food,upi,web,384,144,810.69,10080.0,0,0,-0.419,0,0.6345,0.0213,15.09,0,0,0,0,0,0.0088,0,19,2,0
T000249,2026-04-01 19:21:36,C03035,M0097,D03035,IP05_156,345.59,fashion,upi,android,407,142,1824.96,10080.0,0,0,-1.081,0,0.8884,0.1699,27.11,0,0,0,0,0,0.01317,0,19,2,0
